order_id,order_date,promised_dispatch_date,actual_dispatch_date,lines_ordered,lines_shipped
SO-000449,2025-07-07,2025-07-07,2025-07-07,7,7
SO-000450,2025-07-07,2025-07-07,2025-07-07,2,2
SO-000451,2025-07-07,2025-07-07,2025-07-07,2,2
SO-000452,2025-07-07,2025-07-07,2025-07-07,4,4
SO-000453,2025-07-07,2025-07-07,2025-07-07,10,10
SO-000454,2025-07-07,2025-07-07,2025-07-07,2,2
SO-000455,2025-07-07,2025-07-07,2025-07-07,2,2
SO-000456,2025-07-07,2025-07-07,2025-07-08,5,5
SO-000457,2025-07-07,2025-07-07,2025-07-07,9,9
SO-000458,2025-07-07,2025-07-07,2025-07-07,5,5
SO-000459,2025-07-07,2025-07-07,2025-07-07,8,8
SO-000460,2025-07-07,2025-07-07,2025-07-07,11,11
SO-000461,2025-07-07,2025-07-07,2025-07-08,5,5
SO-000462,2025-07-07,2025-07-07,2025-07-07,17,17
SO-000463,2025-07-07,2025-07-07,2025-07-07,7,7
SO-000464,2025-07-07,2025-07-07,2025-07-08,4,4
SO-000465,2025-07-07,2025-07-07,2025-07-07,10,10
SO-000466,2025-07-07,2025-07-07,2025-07-07,6,6
SO-000467,2025-07-07,2025-07-07,2025-07-07,10,10
SO-000468,2025-07-07,2025-07-07,2025-07-08,24,24
SO-000469,2025-07-07,2025-07-07,2025-07-08,7,7
SO-000470,2025-07-07,2025-07-07,2025-07-07,7,7
SO-000471,2025-07-07,2025-07-07,2025-07-07,7,7
SO-000472,2025-07-07,2025-07-07,2025-07-07,8,8
SO-000473,2025-07-07,2025-07-07,2025-07-07,6,6
SO-000474,2025-07-07,2025-07-07,2025-07-08,3,3
SO-000475,2025-07-07,2025-07-07,2025-07-07,4,4
SO-000476,2025-07-07,2025-07-07,2025-07-08,20,20
SO-000477,2025-07-07,2025-07-07,2025-07-07,2,2
SO-000478,2025-07-07,2025-07-07,2025-07-07,7,7
SO-000479,2025-07-07,2025-07-07,2025-07-07,7,7
SO-000480,2025-07-07,2025-07-07,2025-07-07,6,6
SO-000481,2025-07-07,2025-07-07,2025-07-07,3,3
SO-000482,2025-07-07,2025-07-07,2025-07-07,10,10
SO-000483,2025-07-07,2025-07-07,2025-07-07,3,3
SO-000484,2025-07-07,2025-07-07,2025-07-07,10,10
SO-000485,2025-07-07,2025-07-07,2025-07-07,13,13
SO-000486,2025-07-07,2025-07-07,2025-07-08,2,2
SO-000487,2025-07-07,2025-07-07,2025-07-07,6,6
SO-000488,2025-07-07,2025-07-07,2025-07-07,5,5
SO-000489,2025-07-07,2025-07-07,2025-07-08,5,5
SO-000490,2025-07-07,2025-07-07,2025-07-07,16,16
SO-000491,2025-07-07,2025-07-07,2025-07-07,8,8
SO-000492,2025-07-07,2025-07-07,2025-07-07,2,2
SO-000493,2025-07-07,2025-07-07,2025-07-07,11,11
SO-000494,2025-07-07,2025-07-07,2025-07-07,5,5
SO-000495,2025-07-07,2025-07-07,2025-07-07,3,3
SO-000496,2025-07-07,2025-07-07,2025-07-07,3,3
SO-000497,2025-07-07,2025-07-07,2025-07-07,9,9
SO-000498,2025-07-07,2025-07-07,2025-07-08,9,9
SO-000499,2025-07-07,2025-07-07,2025-07-07,9,9
SO-000500,2025-07-07,2025-07-07,2025-07-07,1,1
SO-000501,2025-07-07,2025-07-07,2025-07-07,6,6
SO-000502,2025-07-07,2025-07-07,2025-07-07,3,3
SO-000503,2025-07-07,2025-07-07,2025-07-07,4,4
SO-000504,2025-07-07,2025-07-07,2025-07-07,3,3
SO-000505,2025-07-07,2025-07-07,2025-07-08,4,4
SO-000506,2025-07-07,2025-07-07,2025-07-07,13,13
SO-000507,2025-07-07,2025-07-07,2025-07-08,5,5
SO-000508,2025-07-07,2025-07-07,2025-07-08,7,7
SO-000509,2025-07-07,2025-07-07,2025-07-07,6,6
SO-000510,2025-07-07,2025-07-07,2025-07-07,6,6
SO-000511,2025-07-07,2025-07-07,2025-07-07,3,3
SO-000512,2025-07-07,2025-07-07,2025-07-07,5,5
SO-000513,2025-07-07,2025-07-07,2025-07-07,4,4
SO-000514,2025-07-07,2025-07-07,2025-07-07,5,5
SO-000515,2025-07-07,2025-07-07,2025-07-07,10,10
SO-000516,2025-07-08,2025-07-08,2025-07-08,6,6
SO-000517,2025-07-08,2025-07-08,2025-07-08,20,20
SO-000518,2025-07-08,2025-07-08,2025-07-08,9,9
SO-000519,2025-07-08,2025-07-08,2025-07-08,3,3
SO-000520,2025-07-08,2025-07-08,2025-07-08,12,12
SO-000521,2025-07-08,2025-07-08,2025-07-08,3,3
SO-000522,2025-07-08,2025-07-08,2025-07-08,12,12
SO-000523,2025-07-08,2025-07-08,2025-07-08,18,18
SO-000524,2025-07-08,2025-07-08,2025-07-08,10,10
SO-000525,2025-07-08,2025-07-08,2025-07-08,7,7
SO-000526,2025-07-08,2025-07-08,2025-07-08,2,2
SO-000527,2025-07-08,2025-07-08,2025-07-08,6,6
SO-000528,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000529,2025-07-08,2025-07-08,2025-07-08,24,24
SO-000530,2025-07-08,2025-07-08,2025-07-08,7,7
SO-000531,2025-07-08,2025-07-08,2025-07-08,18,18
SO-000532,2025-07-08,2025-07-08,2025-07-08,10,10
SO-000533,2025-07-08,2025-07-08,2025-07-09,3,3
SO-000534,2025-07-08,2025-07-08,2025-07-08,13,13
SO-000535,2025-07-08,2025-07-08,2025-07-08,6,6
SO-000536,2025-07-08,2025-07-08,2025-07-08,11,11
SO-000537,2025-07-08,2025-07-08,2025-07-09,7,7
SO-000538,2025-07-08,2025-07-08,2025-07-08,7,7
SO-000539,2025-07-08,2025-07-08,2025-07-08,16,16
SO-000540,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000541,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000542,2025-07-08,2025-07-08,2025-07-09,15,15
SO-000543,2025-07-08,2025-07-08,2025-07-08,1,1
SO-000544,2025-07-08,2025-07-08,2025-07-08,28,28
SO-000545,2025-07-08,2025-07-08,2025-07-08,3,3
SO-000546,2025-07-08,2025-07-08,2025-07-08,2,2
SO-000547,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000548,2025-07-08,2025-07-08,2025-07-08,3,3
SO-000549,2025-07-08,2025-07-08,2025-07-08,6,6
SO-000550,2025-07-08,2025-07-08,2025-07-08,30,30
SO-000551,2025-07-08,2025-07-08,2025-07-08,1,1
SO-000552,2025-07-08,2025-07-08,2025-07-08,7,6
SO-000553,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000554,2025-07-08,2025-07-08,2025-07-08,13,13
SO-000555,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000556,2025-07-08,2025-07-08,2025-07-08,20,19
SO-000557,2025-07-08,2025-07-08,2025-07-09,1,1
SO-000558,2025-07-08,2025-07-08,2025-07-08,5,5
SO-000559,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000560,2025-07-08,2025-07-08,2025-07-08,5,5
SO-000561,2025-07-08,2025-07-08,2025-07-08,11,11
SO-000562,2025-07-08,2025-07-08,2025-07-09,5,5
SO-000563,2025-07-08,2025-07-08,2025-07-08,5,5
SO-000564,2025-07-08,2025-07-08,2025-07-08,8,8
SO-000565,2025-07-08,2025-07-08,2025-07-08,14,14
SO-000566,2025-07-08,2025-07-08,2025-07-08,2,2
SO-000567,2025-07-08,2025-07-08,2025-07-08,5,5
SO-000568,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000569,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000570,2025-07-08,2025-07-08,2025-07-09,4,4
SO-000571,2025-07-08,2025-07-08,2025-07-08,9,9
SO-000572,2025-07-08,2025-07-08,2025-07-08,7,7
SO-000573,2025-07-08,2025-07-08,2025-07-08,1,1
SO-000574,2025-07-08,2025-07-08,2025-07-08,9,9
SO-000575,2025-07-08,2025-07-08,2025-07-08,2,2
SO-000576,2025-07-08,2025-07-08,2025-07-08,9,9
SO-000577,2025-07-08,2025-07-08,2025-07-08,5,5
SO-000578,2025-07-08,2025-07-08,2025-07-08,3,3
SO-000579,2025-07-08,2025-07-08,2025-07-08,2,2
SO-000580,2025-07-08,2025-07-08,2025-07-08,10,10
SO-000581,2025-07-08,2025-07-08,2025-07-08,9,9
SO-000582,2025-07-08,2025-07-08,2025-07-08,11,11
SO-000583,2025-07-08,2025-07-08,2025-07-08,9,9
SO-000584,2025-07-08,2025-07-08,2025-07-08,18,18
SO-000585,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000586,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000587,2025-07-08,2025-07-08,2025-07-08,5,5
SO-000588,2025-07-08,2025-07-08,2025-07-08,3,3
SO-000589,2025-07-08,2025-07-08,2025-07-08,6,6
SO-000590,2025-07-08,2025-07-08,2025-07-09,29,29
SO-000591,2025-07-08,2025-07-08,2025-07-08,7,7
SO-000592,2025-07-08,2025-07-08,2025-07-08,8,8
SO-000593,2025-07-08,2025-07-08,2025-07-08,5,5
SO-000594,2025-07-08,2025-07-08,2025-07-08,19,19
SO-000595,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000596,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000597,2025-07-08,2025-07-08,2025-07-08,3,3
SO-000598,2025-07-08,2025-07-08,2025-07-08,16,16
SO-000599,2025-07-08,2025-07-08,2025-07-08,9,9
SO-000600,2025-07-08,2025-07-08,2025-07-08,2,2
SO-000601,2025-07-08,2025-07-08,2025-07-08,7,7
SO-000602,2025-07-08,2025-07-08,2025-07-08,3,3
SO-000603,2025-07-08,2025-07-08,2025-07-08,4,4
SO-000604,2025-07-08,2025-07-08,2025-07-08,3,3
SO-000605,2025-07-08,2025-07-08,2025-07-08,2,2
SO-000606,2025-07-08,2025-07-08,2025-07-08,15,15
SO-000607,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000608,2025-07-09,2025-07-09,2025-07-09,21,21
SO-000609,2025-07-09,2025-07-09,2025-07-09,21,21
SO-000610,2025-07-09,2025-07-09,2025-07-09,4,4
SO-000611,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000612,2025-07-09,2025-07-09,2025-07-09,9,9
SO-000613,2025-07-09,2025-07-09,2025-07-09,4,4
SO-000614,2025-07-09,2025-07-09,2025-07-09,16,16
SO-000615,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000616,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000617,2025-07-09,2025-07-09,2025-07-09,13,13
SO-000618,2025-07-09,2025-07-09,2025-07-09,4,4
SO-000619,2025-07-09,2025-07-09,2025-07-09,10,10
SO-000620,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000621,2025-07-09,2025-07-09,2025-07-09,1,1
SO-000622,2025-07-09,2025-07-09,2025-07-09,8,8
SO-000623,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000624,2025-07-09,2025-07-09,2025-07-09,6,6
SO-000625,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000626,2025-07-09,2025-07-09,2025-07-09,21,21
SO-000627,2025-07-09,2025-07-09,2025-07-09,4,4
SO-000628,2025-07-09,2025-07-09,2025-07-09,17,17
SO-000629,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000630,2025-07-09,2025-07-09,2025-07-09,7,7
SO-000631,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000632,2025-07-09,2025-07-09,2025-07-09,15,15
SO-000633,2025-07-09,2025-07-09,2025-07-10,4,4
SO-000634,2025-07-09,2025-07-09,2025-07-09,33,33
SO-000635,2025-07-09,2025-07-09,2025-07-09,7,7
SO-000636,2025-07-09,2025-07-09,2025-07-09,1,1
SO-000637,2025-07-09,2025-07-09,2025-07-09,21,21
SO-000638,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000639,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000640,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000641,2025-07-09,2025-07-09,2025-07-10,9,9
SO-000642,2025-07-09,2025-07-09,2025-07-09,13,13
SO-000643,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000644,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000645,2025-07-09,2025-07-09,2025-07-09,34,32
SO-000646,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000647,2025-07-09,2025-07-09,2025-07-09,6,6
SO-000648,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000649,2025-07-09,2025-07-09,2025-07-09,8,8
SO-000650,2025-07-09,2025-07-09,2025-07-09,10,10
SO-000651,2025-07-09,2025-07-09,2025-07-09,2,2
SO-000652,2025-07-09,2025-07-09,2025-07-09,4,4
SO-000653,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000654,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000655,2025-07-09,2025-07-09,2025-07-09,11,11
SO-000656,2025-07-09,2025-07-09,2025-07-09,8,8
SO-000657,2025-07-09,2025-07-09,2025-07-09,6,6
SO-000658,2025-07-09,2025-07-09,2025-07-09,6,6
SO-000659,2025-07-09,2025-07-09,2025-07-09,2,2
SO-000660,2025-07-09,2025-07-09,2025-07-09,11,11
SO-000661,2025-07-09,2025-07-09,2025-07-09,7,7
SO-000662,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000663,2025-07-09,2025-07-09,2025-07-09,1,1
SO-000664,2025-07-09,2025-07-09,2025-07-09,8,8
SO-000665,2025-07-09,2025-07-09,2025-07-09,8,8
SO-000666,2025-07-09,2025-07-09,2025-07-09,9,9
SO-000667,2025-07-09,2025-07-09,2025-07-09,8,8
SO-000668,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000669,2025-07-09,2025-07-09,2025-07-09,11,10
SO-000670,2025-07-09,2025-07-09,2025-07-09,25,25
SO-000671,2025-07-09,2025-07-09,2025-07-09,3,3
SO-000672,2025-07-09,2025-07-09,2025-07-09,12,12
SO-000673,2025-07-09,2025-07-09,2025-07-09,3,2
SO-000674,2025-07-09,2025-07-09,2025-07-09,19,19
SO-000675,2025-07-09,2025-07-09,2025-07-09,22,22
SO-000676,2025-07-09,2025-07-09,2025-07-10,10,10
SO-000677,2025-07-09,2025-07-09,2025-07-09,7,7
SO-000678,2025-07-09,2025-07-09,2025-07-09,13,13
SO-000679,2025-07-09,2025-07-09,2025-07-10,12,12
SO-000680,2025-07-09,2025-07-09,2025-07-09,4,4
SO-000681,2025-07-09,2025-07-09,2025-07-09,17,16
SO-000682,2025-07-09,2025-07-09,2025-07-09,5,4
SO-000683,2025-07-09,2025-07-09,2025-07-09,5,5
SO-000684,2025-07-09,2025-07-09,2025-07-09,10,10
SO-000685,2025-07-09,2025-07-09,2025-07-09,14,14
SO-000686,2025-07-09,2025-07-09,2025-07-09,1,1
SO-000687,2025-07-09,2025-07-09,2025-07-09,6,6
SO-000688,2025-07-09,2025-07-09,2025-07-09,2,2
SO-000689,2025-07-09,2025-07-09,2025-07-09,1,1
SO-000690,2025-07-09,2025-07-09,2025-07-09,15,15
SO-000691,2025-07-09,2025-07-09,2025-07-09,4,4
SO-000692,2025-07-09,2025-07-09,2025-07-09,7,7
SO-000693,2025-07-09,2025-07-09,2025-07-09,17,17
SO-000694,2025-07-09,2025-07-09,2025-07-09,11,11
SO-000695,2025-07-09,2025-07-09,2025-07-09,8,8
SO-000696,2025-07-10,2025-07-10,2025-07-10,4,4
SO-000697,2025-07-10,2025-07-10,2025-07-10,1,1
SO-000698,2025-07-10,2025-07-10,2025-07-10,5,5
SO-000699,2025-07-10,2025-07-10,2025-07-10,11,11
SO-000700,2025-07-10,2025-07-10,2025-07-10,2,2
SO-000701,2025-07-10,2025-07-10,2025-07-10,3,3
SO-000702,2025-07-10,2025-07-10,2025-07-10,2,2
SO-000703,2025-07-10,2025-07-10,2025-07-10,5,5
SO-000704,2025-07-10,2025-07-10,2025-07-10,6,6
SO-000705,2025-07-10,2025-07-10,2025-07-10,8,8
SO-000706,2025-07-10,2025-07-10,2025-07-10,9,9
SO-000707,2025-07-10,2025-07-10,2025-07-10,17,17
SO-000708,2025-07-10,2025-07-10,2025-07-10,13,13
SO-000709,2025-07-10,2025-07-10,2025-07-10,11,11
SO-000710,2025-07-10,2025-07-10,2025-07-10,18,18
SO-000711,2025-07-10,2025-07-10,2025-07-10,7,7
SO-000712,2025-07-10,2025-07-10,2025-07-10,23,23
SO-000713,2025-07-10,2025-07-10,2025-07-10,2,2
SO-000714,2025-07-10,2025-07-10,2025-07-10,9,9
SO-000715,2025-07-10,2025-07-10,2025-07-10,7,7
SO-000716,2025-07-10,2025-07-10,2025-07-10,7,7
SO-000717,2025-07-10,2025-07-10,2025-07-11,2,2
SO-000718,2025-07-10,2025-07-10,2025-07-10,4,4
SO-000719,2025-07-10,2025-07-10,2025-07-10,7,7
SO-000720,2025-07-10,2025-07-10,2025-07-11,12,12
SO-000721,2025-07-10,2025-07-10,2025-07-10,3,3
SO-000722,2025-07-10,2025-07-10,2025-07-10,2,2
SO-000723,2025-07-10,2025-07-10,2025-07-10,6,6
SO-000724,2025-07-10,2025-07-10,2025-07-10,6,6
SO-000725,2025-07-10,2025-07-10,2025-07-10,6,6
SO-000726,2025-07-10,2025-07-10,2025-07-10,8,8
SO-000727,2025-07-10,2025-07-10,2025-07-10,15,15
SO-000728,2025-07-10,2025-07-10,2025-07-10,6,6
SO-000729,2025-07-10,2025-07-10,2025-07-10,10,10
SO-000730,2025-07-10,2025-07-10,2025-07-10,12,12
SO-000731,2025-07-10,2025-07-10,2025-07-10,8,8
SO-000732,2025-07-10,2025-07-10,2025-07-10,7,7
SO-000733,2025-07-10,2025-07-10,2025-07-10,3,3
SO-000734,2025-07-10,2025-07-10,2025-07-10,13,13
SO-000735,2025-07-10,2025-07-10,2025-07-10,2,2
SO-000736,2025-07-10,2025-07-10,2025-07-10,17,17
SO-000737,2025-07-10,2025-07-10,2025-07-10,2,2
SO-000738,2025-07-10,2025-07-10,2025-07-10,7,7
SO-000739,2025-07-10,2025-07-10,2025-07-10,18,18
SO-000740,2025-07-10,2025-07-10,2025-07-10,6,6
SO-000741,2025-07-10,2025-07-10,2025-07-10,12,12
SO-000742,2025-07-10,2025-07-10,2025-07-10,1,1
SO-000743,2025-07-10,2025-07-10,2025-07-10,17,17
SO-000744,2025-07-10,2025-07-10,2025-07-10,8,8
SO-000745,2025-07-10,2025-07-10,2025-07-10,3,3
SO-000746,2025-07-10,2025-07-10,2025-07-10,1,1
SO-000747,2025-07-10,2025-07-10,2025-07-10,4,4
SO-000748,2025-07-10,2025-07-10,2025-07-11,3,3
SO-000749,2025-07-10,2025-07-10,2025-07-10,9,9
SO-000750,2025-07-10,2025-07-10,2025-07-10,5,5
SO-000751,2025-07-10,2025-07-10,2025-07-10,6,6
SO-000752,2025-07-10,2025-07-10,2025-07-10,7,7
SO-000753,2025-07-10,2025-07-10,2025-07-10,4,4
SO-000754,2025-07-10,2025-07-10,2025-07-10,5,5
SO-000755,2025-07-10,2025-07-10,2025-07-11,3,3
SO-000756,2025-07-10,2025-07-10,2025-07-10,8,8
SO-000757,2025-07-10,2025-07-10,2025-07-10,3,3
SO-000758,2025-07-10,2025-07-10,2025-07-10,7,7
SO-000759,2025-07-10,2025-07-10,2025-07-10,21,21
SO-000760,2025-07-10,2025-07-10,2025-07-10,4,4
SO-000761,2025-07-10,2025-07-10,2025-07-10,1,1
SO-000762,2025-07-10,2025-07-10,2025-07-10,1,1
SO-000763,2025-07-10,2025-07-10,2025-07-10,3,2
SO-000764,2025-07-10,2025-07-10,2025-07-11,23,20
SO-000765,2025-07-10,2025-07-10,2025-07-10,24,24
SO-000766,2025-07-10,2025-07-10,2025-07-10,6,6
SO-000767,2025-07-10,2025-07-10,2025-07-10,8,8
SO-000768,2025-07-10,2025-07-10,2025-07-11,10,10
SO-000769,2025-07-10,2025-07-10,2025-07-10,4,4
SO-000770,2025-07-10,2025-07-10,2025-07-10,12,12
SO-000771,2025-07-10,2025-07-10,2025-07-10,8,7
SO-000772,2025-07-10,2025-07-10,2025-07-10,2,2
SO-000773,2025-07-10,2025-07-10,2025-07-10,9,9
SO-000774,2025-07-10,2025-07-10,2025-07-10,6,6
SO-000775,2025-07-10,2025-07-10,2025-07-11,5,4
SO-000776,2025-07-10,2025-07-10,2025-07-10,4,4
SO-000777,2025-07-10,2025-07-10,2025-07-10,1,1
SO-000778,2025-07-10,2025-07-10,2025-07-10,12,12
SO-000779,2025-07-11,2025-07-11,2025-07-11,13,13
SO-000780,2025-07-11,2025-07-11,2025-07-11,12,12
SO-000781,2025-07-11,2025-07-11,2025-07-11,5,5
SO-000782,2025-07-11,2025-07-11,2025-07-11,3,3
SO-000783,2025-07-11,2025-07-11,2025-07-11,3,3
SO-000784,2025-07-11,2025-07-11,2025-07-12,6,6
SO-000785,2025-07-11,2025-07-11,2025-07-11,3,3
SO-000786,2025-07-11,2025-07-11,2025-07-11,1,1
SO-000787,2025-07-11,2025-07-11,2025-07-11,14,14
SO-000788,2025-07-11,2025-07-11,2025-07-11,6,6
SO-000789,2025-07-11,2025-07-11,2025-07-11,5,5
SO-000790,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000791,2025-07-11,2025-07-11,2025-07-11,12,12
SO-000792,2025-07-11,2025-07-11,2025-07-11,13,13
SO-000793,2025-07-11,2025-07-11,2025-07-11,9,9
SO-000794,2025-07-11,2025-07-11,2025-07-11,5,5
SO-000795,2025-07-11,2025-07-11,2025-07-11,6,6
SO-000796,2025-07-11,2025-07-11,2025-07-11,12,12
SO-000797,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000798,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000799,2025-07-11,2025-07-11,2025-07-11,7,7
SO-000800,2025-07-11,2025-07-11,2025-07-11,2,2
SO-000801,2025-07-11,2025-07-11,2025-07-11,9,9
SO-000802,2025-07-11,2025-07-11,2025-07-11,9,9
SO-000803,2025-07-11,2025-07-11,2025-07-11,6,6
SO-000804,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000805,2025-07-11,2025-07-11,2025-07-11,3,3
SO-000806,2025-07-11,2025-07-11,2025-07-11,11,11
SO-000807,2025-07-11,2025-07-11,2025-07-12,1,1
SO-000808,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000809,2025-07-11,2025-07-11,2025-07-11,17,17
SO-000810,2025-07-11,2025-07-11,2025-07-11,2,2
SO-000811,2025-07-11,2025-07-11,2025-07-11,3,3
SO-000812,2025-07-11,2025-07-11,2025-07-11,1,1
SO-000813,2025-07-11,2025-07-11,2025-07-11,9,9
SO-000814,2025-07-11,2025-07-11,2025-07-11,6,6
SO-000815,2025-07-11,2025-07-11,2025-07-11,11,11
SO-000816,2025-07-11,2025-07-11,2025-07-11,8,8
SO-000817,2025-07-11,2025-07-11,2025-07-11,9,9
SO-000818,2025-07-11,2025-07-11,2025-07-11,19,19
SO-000819,2025-07-11,2025-07-11,2025-07-11,7,7
SO-000820,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000821,2025-07-11,2025-07-11,2025-07-11,7,7
SO-000822,2025-07-11,2025-07-11,2025-07-11,2,2
SO-000823,2025-07-11,2025-07-11,2025-07-11,14,14
SO-000824,2025-07-11,2025-07-11,2025-07-11,15,15
SO-000825,2025-07-11,2025-07-11,2025-07-12,7,7
SO-000826,2025-07-11,2025-07-11,2025-07-11,1,1
SO-000827,2025-07-11,2025-07-11,2025-07-11,20,20
SO-000828,2025-07-11,2025-07-11,2025-07-11,24,24
SO-000829,2025-07-11,2025-07-11,2025-07-11,1,1
SO-000830,2025-07-11,2025-07-11,2025-07-11,6,6
SO-000831,2025-07-11,2025-07-11,2025-07-11,2,2
SO-000832,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000833,2025-07-11,2025-07-11,2025-07-11,6,6
SO-000834,2025-07-11,2025-07-11,2025-07-11,3,3
SO-000835,2025-07-11,2025-07-11,2025-07-11,2,2
SO-000836,2025-07-11,2025-07-11,2025-07-11,2,2
SO-000837,2025-07-11,2025-07-11,2025-07-11,5,5
SO-000838,2025-07-11,2025-07-11,2025-07-11,3,3
SO-000839,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000840,2025-07-11,2025-07-11,2025-07-11,30,30
SO-000841,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000842,2025-07-11,2025-07-11,2025-07-11,5,5
SO-000843,2025-07-11,2025-07-11,2025-07-11,10,10
SO-000844,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000845,2025-07-11,2025-07-11,2025-07-11,14,14
SO-000846,2025-07-11,2025-07-11,2025-07-11,5,5
SO-000847,2025-07-11,2025-07-11,2025-07-11,6,6
SO-000848,2025-07-11,2025-07-11,2025-07-11,11,11
SO-000849,2025-07-11,2025-07-11,2025-07-12,3,3
SO-000850,2025-07-11,2025-07-11,2025-07-11,3,3
SO-000851,2025-07-11,2025-07-11,2025-07-11,48,48
SO-000852,2025-07-11,2025-07-11,2025-07-11,5,5
SO-000853,2025-07-11,2025-07-11,2025-07-11,17,17
SO-000854,2025-07-11,2025-07-11,2025-07-11,8,8
SO-000855,2025-07-11,2025-07-11,2025-07-12,7,7
SO-000856,2025-07-11,2025-07-11,2025-07-11,4,4
SO-000857,2025-07-11,2025-07-11,2025-07-11,41,41
SO-000858,2025-07-11,2025-07-11,2025-07-11,7,7
SO-000859,2025-07-11,2025-07-11,2025-07-11,3,3
SO-000860,2025-07-11,2025-07-11,2025-07-11,6,6
SO-000861,2025-07-11,2025-07-11,2025-07-11,22,22
SO-000862,2025-07-11,2025-07-11,2025-07-11,2,1
SO-000863,2025-07-12,2025-07-12,2025-07-12,7,7
SO-000864,2025-07-12,2025-07-12,2025-07-12,4,4
SO-000865,2025-07-12,2025-07-12,2025-07-12,19,19
SO-000866,2025-07-12,2025-07-12,2025-07-12,7,7
SO-000867,2025-07-12,2025-07-12,2025-07-12,2,2
SO-000868,2025-07-12,2025-07-12,2025-07-12,10,10
SO-000869,2025-07-12,2025-07-12,2025-07-12,5,5
SO-000870,2025-07-12,2025-07-12,2025-07-12,17,17
SO-000871,2025-07-12,2025-07-12,2025-07-12,9,9
SO-000872,2025-07-12,2025-07-12,2025-07-12,2,1
SO-000873,2025-07-12,2025-07-12,2025-07-12,21,21
SO-000874,2025-07-12,2025-07-12,2025-07-12,6,6
SO-000875,2025-07-12,2025-07-12,2025-07-12,6,6
SO-000876,2025-07-12,2025-07-12,2025-07-12,8,8
SO-000877,2025-07-12,2025-07-12,2025-07-12,10,10
SO-000878,2025-07-12,2025-07-12,2025-07-12,2,2
SO-000879,2025-07-12,2025-07-12,2025-07-12,21,21
SO-000880,2025-07-12,2025-07-12,2025-07-12,7,7
SO-000881,2025-07-12,2025-07-12,2025-07-12,5,5
SO-000882,2025-07-12,2025-07-12,2025-07-12,11,11
SO-000883,2025-07-12,2025-07-12,2025-07-12,2,2
SO-000884,2025-07-12,2025-07-12,2025-07-12,6,6
SO-000885,2025-07-12,2025-07-12,2025-07-12,5,5
SO-000886,2025-07-12,2025-07-12,2025-07-12,8,8
SO-000887,2025-07-12,2025-07-12,2025-07-12,11,11
SO-000888,2025-07-12,2025-07-12,2025-07-12,3,3
SO-000889,2025-07-12,2025-07-12,2025-07-12,4,4
SO-000890,2025-07-12,2025-07-12,2025-07-13,5,5
SO-000891,2025-07-12,2025-07-12,2025-07-12,7,7
SO-000892,2025-07-12,2025-07-12,2025-07-12,4,4
SO-000893,2025-07-12,2025-07-12,2025-07-12,7,7
SO-000894,2025-07-12,2025-07-12,2025-07-12,4,4
SO-000895,2025-07-12,2025-07-12,2025-07-12,7,7
SO-000896,2025-07-12,2025-07-12,2025-07-12,4,4
SO-000897,2025-07-12,2025-07-12,2025-07-12,3,3
SO-000898,2025-07-12,2025-07-12,2025-07-12,40,40
