sku_id,zone,velocity_class,count_date,system_qty,counted_qty
SKU-0208,B,C,2026-05-03,44,44
SKU-0218,E,C,2026-05-03,184,184
SKU-0004,D,C,2026-05-04,58,58
SKU-0074,A,C,2026-05-04,112,112
SKU-0077,D,A,2026-05-04,38,38
SKU-0115,D,C,2026-05-04,403,403
SKU-0119,C,C,2026-05-04,26,26
SKU-0150,C,A,2026-05-04,153,160
SKU-0180,D,B,2026-05-04,146,146
SKU-0200,C,C,2026-05-04,177,177
SKU-0240,D,C,2026-05-04,26,26
SKU-0024,C,B,2026-05-05,189,189
SKU-0041,B,C,2026-05-05,97,97
SKU-0057,E,A,2026-05-05,115,115
SKU-0091,C,C,2026-05-05,103,103
SKU-0095,A,C,2026-05-05,436,436
SKU-0096,D,C,2026-05-05,227,227
SKU-0116,E,A,2026-05-05,99,99
SKU-0125,D,B,2026-05-05,21,21
SKU-0128,D,C,2026-05-05,102,102
SKU-0188,C,C,2026-05-05,53,53
SKU-0207,B,C,2026-05-05,240,240
SKU-0235,C,C,2026-05-05,11,11
SKU-0238,E,A,2026-05-05,58,58
SKU-0086,B,A,2026-05-06,48,48
SKU-0148,C,C,2026-05-06,18,18
SKU-0152,B,A,2026-05-06,61,61
SKU-0162,E,B,2026-05-06,69,69
SKU-0170,E,A,2026-05-06,298,298
SKU-0209,A,C,2026-05-06,454,432
SKU-0228,C,A,2026-05-06,36,36
SKU-0242,E,B,2026-05-06,221,221
SKU-0005,A,B,2026-05-07,126,126
SKU-0186,A,B,2026-05-07,192,192
SKU-0206,D,B,2026-05-07,62,62
SKU-0013,A,B,2026-05-08,175,175
SKU-0034,B,C,2026-05-08,283,283
SKU-0076,A,C,2026-05-08,116,116
SKU-0092,A,C,2026-05-08,35,35
SKU-0110,D,C,2026-05-08,86,86
SKU-0126,C,C,2026-05-08,318,318
SKU-0131,C,C,2026-05-08,75,75
SKU-0179,A,C,2026-05-08,48,48
SKU-0203,E,B,2026-05-08,493,493
SKU-0213,A,A,2026-05-08,21,23
SKU-0243,C,C,2026-05-08,81,81
SKU-0006,D,B,2026-05-09,84,84
SKU-0037,A,B,2026-05-09,54,54
SKU-0058,D,A,2026-05-09,45,45
SKU-0062,C,A,2026-05-09,69,69
SKU-0117,C,B,2026-05-09,11,11
SKU-0177,A,B,2026-05-09,92,92
SKU-0217,D,B,2026-05-09,14,14
SKU-0008,A,C,2026-05-10,89,89
SKU-0011,B,C,2026-05-10,120,120
SKU-0072,A,C,2026-05-10,57,57
SKU-0101,C,B,2026-05-10,408,408
SKU-0141,A,C,2026-05-10,172,172
SKU-0161,C,C,2026-05-10,102,102
SKU-0237,B,C,2026-05-10,27,27
SKU-0052,D,C,2026-05-11,184,184
SKU-0103,E,C,2026-05-11,81,81
SKU-0121,D,C,2026-05-11,42,42
SKU-0132,C,C,2026-05-11,108,108
SKU-0171,C,B,2026-05-11,18,18
SKU-0201,D,B,2026-05-11,119,119
SKU-0210,D,C,2026-05-11,52,52
SKU-0249,B,B,2026-05-11,113,113
SKU-0002,D,C,2026-05-12,134,134
SKU-0007,D,B,2026-05-12,295,295
SKU-0018,D,B,2026-05-12,225,225
SKU-0045,B,A,2026-05-12,46,46
SKU-0051,C,C,2026-05-12,108,108
SKU-0142,D,A,2026-05-12,17,17
SKU-0216,A,A,2026-05-12,157,157
SKU-0223,C,A,2026-05-12,166,166
SKU-0021,B,C,2026-05-13,36,37
SKU-0049,C,C,2026-05-13,38,38
SKU-0059,B,C,2026-05-13,49,49
SKU-0079,B,C,2026-05-13,50,50
SKU-0100,C,A,2026-05-13,357,357
SKU-0106,B,C,2026-05-13,52,52
SKU-0114,E,C,2026-05-13,156,156
SKU-0145,E,B,2026-05-13,49,49
SKU-0151,B,C,2026-05-13,60,60
SKU-0169,B,C,2026-05-13,68,68
SKU-0174,C,A,2026-05-13,205,205
SKU-0195,E,A,2026-05-13,38,38
SKU-0222,D,A,2026-05-13,56,56
SKU-0017,B,B,2026-05-14,60,60
SKU-0042,A,B,2026-05-14,180,180
SKU-0048,D,B,2026-05-14,147,147
SKU-0054,E,C,2026-05-14,81,81
SKU-0067,C,C,2026-05-14,103,103
SKU-0105,B,B,2026-05-14,49,49
SKU-0139,E,B,2026-05-14,73,73
SKU-0172,C,B,2026-05-14,53,53
SKU-0214,A,B,2026-05-14,138,138
SKU-0070,C,C,2026-05-15,20,20
SKU-0118,D,C,2026-05-15,141,141
SKU-0123,B,B,2026-05-15,266,266
SKU-0135,B,B,2026-05-15,52,52
SKU-0140,C,A,2026-05-15,25,27
SKU-0173,D,C,2026-05-15,232,232
SKU-0184,C,A,2026-05-15,34,34
SKU-0204,C,B,2026-05-15,66,66
SKU-0224,D,C,2026-05-15,30,30
SKU-0244,D,B,2026-05-15,272,272
SKU-0246,D,B,2026-05-15,350,350
SKU-0060,D,C,2026-05-16,149,149
SKU-0080,D,B,2026-05-16,342,342
SKU-0107,E,C,2026-05-16,104,104
SKU-0111,E,C,2026-05-16,97,97
SKU-0112,C,C,2026-05-16,449,449
SKU-0155,E,B,2026-05-16,20,20
SKU-0212,B,C,2026-05-16,47,47
SKU-0050,A,B,2026-05-17,142,142
SKU-0088,C,B,2026-05-17,143,143
SKU-0097,E,C,2026-05-17,111,111
SKU-0109,D,B,2026-05-17,28,28
SKU-0157,D,B,2026-05-17,178,178
SKU-0231,B,C,2026-05-17,70,70
SKU-0247,D,B,2026-05-17,66,66
SKU-0027,C,B,2026-05-18,24,24
SKU-0033,D,C,2026-05-18,168,168
SKU-0055,D,B,2026-05-18,50,50
SKU-0090,C,C,2026-05-18,99,99
SKU-0108,C,B,2026-05-18,1052,1052
SKU-0175,E,A,2026-05-18,38,38
SKU-0187,E,C,2026-05-18,85,85
SKU-0190,D,C,2026-05-18,141,141
SKU-0196,B,B,2026-05-18,89,89
SKU-0215,C,C,2026-05-18,37,37
SKU-0229,E,C,2026-05-18,36,36
SKU-0022,B,B,2026-05-19,5,5
SKU-0036,B,B,2026-05-19,19,19
SKU-0087,B,A,2026-05-19,57,57
SKU-0098,D,B,2026-05-19,89,89
SKU-0143,A,B,2026-05-19,144,144
SKU-0189,D,B,2026-05-19,22,22
SKU-0226,B,C,2026-05-19,184,184
SKU-0233,D,A,2026-05-19,490,490
SKU-0104,C,A,2026-05-20,48,48
SKU-0122,D,C,2026-05-20,22,23
SKU-0127,C,A,2026-05-20,86,86
SKU-0160,A,C,2026-05-20,81,81
SKU-0164,A,B,2026-05-20,75,75
SKU-0167,A,C,2026-05-20,47,47
SKU-0234,D,C,2026-05-20,138,138
SKU-0016,A,B,2026-05-21,81,81
SKU-0031,D,C,2026-05-21,10,10
SKU-0065,E,A,2026-05-21,44,44
SKU-0085,C,C,2026-05-21,41,41
SKU-0176,B,C,2026-05-21,26,26
SKU-0193,C,C,2026-05-21,122,122
SKU-0194,A,C,2026-05-21,106,106
SKU-0211,C,C,2026-05-21,523,523
SKU-0236,B,C,2026-05-21,381,381
SKU-0241,A,C,2026-05-21,108,108
SKU-0003,A,B,2026-05-22,254,254
SKU-0019,D,B,2026-05-22,178,178
SKU-0056,C,A,2026-05-22,27,27
SKU-0073,A,C,2026-05-22,218,218
SKU-0083,D,B,2026-05-22,111,111
SKU-0089,B,A,2026-05-22,42,42
SKU-0102,C,A,2026-05-22,35,35
SKU-0136,E,B,2026-05-22,123,123
SKU-0138,B,B,2026-05-22,49,49
SKU-0156,B,C,2026-05-22,15,15
SKU-0159,B,B,2026-05-22,41,41
SKU-0198,C,B,2026-05-22,835,835
SKU-0227,A,B,2026-05-22,223,223
SKU-0012,D,C,2026-05-23,87,87
SKU-0015,B,C,2026-05-23,98,102
SKU-0028,A,A,2026-05-23,37,37
SKU-0029,C,B,2026-05-23,563,563
SKU-0044,E,B,2026-05-23,86,86
SKU-0047,A,B,2026-05-23,58,58
SKU-0053,C,C,2026-05-23,45,45
SKU-0069,E,B,2026-05-23,75,75
SKU-0093,A,C,2026-05-23,27,27
SKU-0113,E,B,2026-05-23,156,156
SKU-0120,D,A,2026-05-23,81,81
SKU-0202,D,C,2026-05-23,22,22
SKU-0205,C,C,2026-05-23,351,351
SKU-0248,A,B,2026-05-23,52,52
SKU-0124,D,B,2026-05-24,65,65
SKU-0146,C,C,2026-05-24,85,85
SKU-0163,A,C,2026-05-24,132,132
SKU-0168,B,C,2026-05-24,46,46
SKU-0043,A,B,2026-05-25,206,206
SKU-0064,D,B,2026-05-25,123,123
SKU-0182,B,C,2026-05-25,70,70
SKU-0219,D,A,2026-05-25,168,168
SKU-0225,C,C,2026-05-25,108,108
SKU-0020,E,B,2026-05-26,123,123
SKU-0066,B,C,2026-05-26,202,202
SKU-0133,C,C,2026-05-26,24,26
SKU-0137,E,C,2026-05-26,191,191
SKU-0221,E,C,2026-05-26,119,119
SKU-0038,C,C,2026-05-27,24,24
SKU-0068,C,B,2026-05-27,264,264
SKU-0078,B,A,2026-05-27,59,59
SKU-0166,D,C,2026-05-27,31,31
SKU-0183,D,C,2026-05-27,194,194
SKU-0232,C,C,2026-05-27,94,94
SKU-0023,A,C,2026-05-28,344,344
SKU-0030,C,B,2026-05-28,71,71
SKU-0046,B,A,2026-05-28,55,55
SKU-0071,A,B,2026-05-28,19,19
SKU-0075,B,C,2026-05-28,128,128
SKU-0094,C,B,2026-05-28,139,139
SKU-0130,C,C,2026-05-28,30,30
SKU-0153,C,C,2026-05-28,199,199
SKU-0022,B,B,2026-06-01,189,189
SKU-0024,C,B,2026-06-01,60,60
SKU-0059,B,C,2026-06-01,31,31
SKU-0107,E,C,2026-06-01,80,80
SKU-0124,D,B,2026-06-01,2315,2315
SKU-0154,C,C,2026-06-01,180,180
SKU-0234,D,C,2026-06-01,115,115
SKU-0249,B,B,2026-06-01,49,49
SKU-0056,C,A,2026-06-02,161,161
SKU-0064,D,B,2026-06-02,71,71
SKU-0069,E,B,2026-06-02,117,117
SKU-0076,A,C,2026-06-02,61,61
SKU-0185,C,C,2026-06-02,180,180
SKU-0040,D,A,2026-06-03,41,41
SKU-0066,B,C,2026-06-03,202,202
SKU-0067,C,C,2026-06-03,51,51
SKU-0123,B,B,2026-06-03,127,127
SKU-0148,C,C,2026-06-03,132,132
SKU-0160,A,C,2026-06-03,103,103
SKU-0163,A,C,2026-06-03,276,276
SKU-0197,B,A,2026-06-03,135,135
SKU-0237,B,C,2026-06-03,348,348
SKU-0028,A,A,2026-06-04,262,262
SKU-0047,A,B,2026-06-04,72,72
SKU-0050,A,B,2026-06-04,210,210
SKU-0090,C,C,2026-06-04,177,177
SKU-0151,B,C,2026-06-04,107,107
SKU-0173,D,C,2026-06-04,39,39
SKU-0236,B,C,2026-06-04,91,91
SKU-0248,A,B,2026-06-04,156,156
SKU-0002,D,C,2026-06-05,175,175
SKU-0023,A,C,2026-06-05,44,44
SKU-0026,A,C,2026-06-05,35,35
SKU-0049,C,C,2026-06-05,79,79
SKU-0068,C,B,2026-06-05,133,133
SKU-0103,E,C,2026-06-05,67,67
SKU-0117,C,B,2026-06-05,102,102
SKU-0121,D,C,2026-06-05,203,203
SKU-0133,C,C,2026-06-05,65,65
SKU-0180,D,B,2026-06-05,244,244
SKU-0189,D,B,2026-06-05,533,533
SKU-0218,E,C,2026-06-05,392,392
SKU-0229,E,C,2026-06-05,104,104
SKU-0244,D,B,2026-06-05,74,74
SKU-0061,C,A,2026-06-06,61,55
SKU-0095,A,C,2026-06-06,29,29
SKU-0096,D,C,2026-06-06,35,35
SKU-0118,D,C,2026-06-06,203,203
SKU-0135,B,B,2026-06-06,68,68
SKU-0221,E,C,2026-06-06,76,76
SKU-0231,B,C,2026-06-06,122,122
SKU-0241,A,C,2026-06-06,85,85
SKU-0058,D,A,2026-06-07,62,62
SKU-0078,B,A,2026-06-07,50,50
SKU-0097,E,C,2026-06-07,71,71
SKU-0112,C,C,2026-06-07,47,47
SKU-0142,D,A,2026-06-07,50,50
SKU-0162,E,B,2026-06-07,425,425
SKU-0198,C,B,2026-06-07,66,66
SKU-0216,A,A,2026-06-07,69,67
SKU-0243,C,C,2026-06-07,191,191
SKU-0053,C,C,2026-06-08,276,276
SKU-0100,C,A,2026-06-08,49,49
SKU-0113,E,B,2026-06-08,28,28
SKU-0140,C,A,2026-06-08,125,113
SKU-0157,D,B,2026-06-08,8,8
SKU-0182,B,C,2026-06-08,236,236
SKU-0186,A,B,2026-06-08,31,31
SKU-0201,D,B,2026-06-08,364,364
SKU-0007,D,B,2026-06-09,70,70
SKU-0031,D,C,2026-06-09,138,138
SKU-0037,A,B,2026-06-09,28,28
SKU-0041,B,C,2026-06-09,91,91
SKU-0051,C,C,2026-06-09,542,542
SKU-0052,D,C,2026-06-09,107,107
SKU-0073,A,C,2026-06-09,27,27
SKU-0082,D,B,2026-06-09,51,51
SKU-0083,D,B,2026-06-09,36,35
SKU-0128,D,C,2026-06-09,42,42
SKU-0137,E,C,2026-06-09,160,160
SKU-0240,D,C,2026-06-09,102,102
SKU-0055,D,B,2026-06-10,223,223
SKU-0085,C,C,2026-06-10,36,36
SKU-0138,B,B,2026-06-10,124,124
SKU-0167,A,C,2026-06-10,11,11
SKU-0217,D,B,2026-06-10,17,17
SKU-0004,D,C,2026-06-11,279,279
SKU-0077,D,A,2026-06-11,287,287
SKU-0093,A,C,2026-06-11,39,39
SKU-0122,D,C,2026-06-11,107,107
SKU-0131,C,C,2026-06-11,822,822
SKU-0144,A,C,2026-06-11,45,45
SKU-0156,B,C,2026-06-11,77,77
SKU-0161,C,C,2026-06-11,181,181
SKU-0174,C,A,2026-06-11,135,135
SKU-0175,E,A,2026-06-11,102,102
SKU-0029,C,B,2026-06-12,266,278
SKU-0032,B,C,2026-06-12,111,111
SKU-0153,C,C,2026-06-12,15,14
SKU-0183,D,C,2026-06-12,75,75
SKU-0187,E,C,2026-06-12,26,26
SKU-0212,B,C,2026-06-12,33,33
SKU-0247,D,B,2026-06-12,68,68
SKU-0114,E,C,2026-06-13,57,57
SKU-0150,C,A,2026-06-13,118,118
SKU-0200,C,C,2026-06-13,36,36
SKU-0033,D,C,2026-06-14,77,77
SKU-0088,C,B,2026-06-14,186,186
SKU-0159,B,B,2026-06-14,327,327
SKU-0181,C,B,2026-06-14,18,18
SKU-0238,E,A,2026-06-14,18,18
SKU-0054,E,C,2026-06-15,42,42
SKU-0105,B,B,2026-06-15,53,53
SKU-0109,D,B,2026-06-15,200,200
SKU-0110,D,C,2026-06-15,136,136
SKU-0129,D,B,2026-06-15,453,453
SKU-0132,C,C,2026-06-15,8,8
SKU-0192,A,C,2026-06-15,65,65
SKU-0205,C,C,2026-06-15,36,36
SKU-0211,C,C,2026-06-15,25,25
SKU-0230,C,B,2026-06-15,78,78
SKU-0005,A,B,2026-06-16,44,44
SKU-0015,B,C,2026-06-16,65,65
SKU-0039,D,B,2026-06-16,40,40
SKU-0043,A,B,2026-06-16,60,60
SKU-0060,D,C,2026-06-16,100,100
SKU-0074,A,C,2026-06-16,91,91
SKU-0080,D,B,2026-06-16,49,49
SKU-0119,C,C,2026-06-16,46,46
SKU-0130,C,C,2026-06-16,70,70
SKU-0139,E,B,2026-06-16,11,11
SKU-0149,C,B,2026-06-16,132,132
SKU-0225,C,C,2026-06-16,31,31
SKU-0013,A,B,2026-06-17,58,58
SKU-0019,D,B,2026-06-17,23,23
SKU-0030,C,B,2026-06-17,70,70
SKU-0042,A,B,2026-06-17,40,40
SKU-0101,C,B,2026-06-17,41,41
SKU-0141,A,C,2026-06-17,72,72
SKU-0143,A,B,2026-06-17,24,24
SKU-0176,B,C,2026-06-17,179,179
SKU-0188,C,C,2026-06-17,198,219
SKU-0193,C,C,2026-06-17,33,33
SKU-0202,D,C,2026-06-17,52,52
SKU-0204,C,B,2026-06-17,43,43
SKU-0009,A,A,2026-06-18,303,303
SKU-0115,D,C,2026-06-18,40,40
SKU-0134,B,B,2026-06-18,24,24
SKU-0155,E,B,2026-06-18,38,38
SKU-0207,B,C,2026-06-18,210,210
SKU-0045,B,A,2026-06-19,142,142
SKU-0079,B,C,2026-06-19,214,214
SKU-0145,E,B,2026-06-19,39,39
SKU-0194,A,C,2026-06-19,16,16
SKU-0213,A,A,2026-06-19,210,210
SKU-0215,C,C,2026-06-19,23,23
SKU-0220,D,B,2026-06-19,61,61
SKU-0223,C,A,2026-06-19,40,41
SKU-0228,C,A,2026-06-19,55,57
SKU-0242,E,B,2026-06-19,125,125
SKU-0011,B,C,2026-06-20,32,32
SKU-0017,B,B,2026-06-20,36,36
SKU-0034,B,C,2026-06-20,100,104
SKU-0084,B,B,2026-06-20,84,84
SKU-0146,C,C,2026-06-20,14,14
SKU-0152,B,A,2026-06-20,70,70
SKU-0178,B,C,2026-06-20,29,29
SKU-0199,C,B,2026-06-20,413,413
SKU-0219,D,A,2026-06-20,61,61
SKU-0222,D,A,2026-06-20,48,48
SKU-0232,C,C,2026-06-20,88,88
SKU-0020,E,B,2026-06-21,111,111
SKU-0021,B,C,2026-06-21,198,198
SKU-0063,C,C,2026-06-21,147,147
SKU-0091,C,C,2026-06-21,83,76
SKU-0098,D,B,2026-06-21,171,171
SKU-0120,D,A,2026-06-21,114,114
SKU-0209,A,C,2026-06-21,119,119
SKU-0233,D,A,2026-06-21,33,33
SKU-0001,B,C,2026-06-22,40,40
SKU-0016,A,B,2026-06-22,104,104
SKU-0086,B,A,2026-06-22,19,19
SKU-0092,A,C,2026-06-22,73,73
SKU-0203,E,B,2026-06-22,230,230
SKU-0206,D,B,2026-06-22,67,67
SKU-0226,B,C,2026-06-22,17,17
SKU-0048,D,B,2026-06-23,20,20
SKU-0062,C,A,2026-06-23,172,172
SKU-0071,A,B,2026-06-23,360,360
SKU-0108,C,B,2026-06-23,165,165
SKU-0116,E,A,2026-06-23,28,28
SKU-0136,E,B,2026-06-23,37,37
SKU-0166,D,C,2026-06-23,59,59
SKU-0168,B,C,2026-06-23,113,113
SKU-0184,C,A,2026-06-23,119,119
SKU-0190,D,C,2026-06-23,47,47
SKU-0196,B,B,2026-06-23,57,57
SKU-0010,C,C,2026-06-24,119,119
SKU-0070,C,C,2026-06-24,21,21
SKU-0104,C,A,2026-06-24,23,23
SKU-0106,B,C,2026-06-24,32,32
SKU-0111,E,C,2026-06-24,516,516
SKU-0125,D,B,2026-06-24,48,48
SKU-0177,A,B,2026-06-24,206,206
SKU-0035,A,B,2026-06-25,19,19
SKU-0038,C,C,2026-06-25,20,20
SKU-0075,B,C,2026-06-25,84,84
SKU-0099,B,A,2026-06-25,6,6
SKU-0102,C,A,2026-06-25,142,142
SKU-0127,C,A,2026-06-25,31,31
SKU-0179,A,C,2026-06-25,35,35
SKU-0210,D,C,2026-06-25,29,29
SKU-0224,D,C,2026-06-25,107,107
SKU-0227,A,B,2026-06-25,79,79
SKU-0239,A,C,2026-06-25,51,51
SKU-0008,A,C,2026-06-26,94,94
SKU-0025,A,C,2026-06-26,14,14
SKU-0027,C,B,2026-06-26,91,91
SKU-0036,B,B,2026-06-26,215,215
SKU-0046,B,A,2026-06-26,169,169
SKU-0072,A,C,2026-06-26,165,165
SKU-0081,B,C,2026-06-26,24,24
SKU-0087,B,A,2026-06-26,69,72
SKU-0094,C,B,2026-06-26,1381,1332
SKU-0126,C,C,2026-06-26,47,47
SKU-0169,B,C,2026-06-26,147,147
SKU-0171,C,B,2026-06-26,192,192
SKU-0172,C,B,2026-06-26,83,83
SKU-0191,C,A,2026-06-26,236,236
SKU-0214,A,B,2026-06-26,129,129
SKU-0246,D,B,2026-06-26,122,122
SKU-0003,A,B,2026-06-27,96,96
SKU-0014,B,C,2026-06-27,75,75
SKU-0018,D,B,2026-06-27,40,40
SKU-0044,E,B,2026-06-27,90,90
SKU-0165,C,B,2026-06-27,31,31
SKU-0170,E,A,2026-06-27,136,136
SKU-0195,E,A,2026-06-27,204,204
SKU-0250,B,B,2026-06-27,93,93
SKU-0006,D,B,2026-06-28,171,171
SKU-0012,D,C,2026-06-28,339,339
SKU-0057,E,A,2026-06-28,29,29
SKU-0065,E,A,2026-06-28,123,123
SKU-0089,B,A,2026-06-28,123,123
SKU-0147,B,C,2026-06-28,43,43
SKU-0158,E,B,2026-06-28,29,29
SKU-0164,A,B,2026-06-28,178,178
SKU-0208,B,C,2026-06-28,37,37
SKU-0235,C,C,2026-06-28,53,53
SKU-0245,D,B,2026-06-28,35,35
