merchant_id,month,txn_count,txn_value_gbp,declined_count,fee_revenue_gbp
M-0126,2024-07,338,14138.11,9,265.86
M-0126,2024-08,573,24859.72,35,458.24
M-0126,2024-09,804,32813.13,36,642.03
M-0126,2024-10,924,41316.95,33,748.17
M-0126,2024-11,1519,56648.96,58,1048.42
M-0126,2024-12,2126,88973.19,121,1760.41
M-0126,2025-01,1174,49450.39,70,894.64
M-0126,2025-02,1659,64863.12,88,1238.37
M-0126,2025-03,1588,62981.01,75,1198.94
M-0126,2025-04,1482,67212.94,73,1345.79
M-0126,2025-05,1420,57572.87,53,1083.35
M-0126,2025-06,1356,56991.12,58,1054.48
M-0126,2025-07,1164,51633.01,59,896.38
M-0126,2025-08,1396,63267.12,77,1188.94
M-0126,2025-09,1333,56029.84,93,1023.36
M-0126,2025-10,1360,58367.93,101,1119.91
M-0126,2025-11,1481,68130.34,127,1324.99
M-0126,2025-12,1486,65583.68,183,1172.6
M-0126,2026-01,667,29090.2,95,558.15
M-0127,2024-01,1716,48676.25,40,680.93
M-0127,2024-02,2361,62829.57,77,906.99
M-0127,2024-03,2621,62060.18,79,875.91
M-0127,2024-04,2593,68922.38,60,890.75
M-0127,2024-05,2480,66543.69,56,932.4
M-0127,2024-06,2248,63846.7,54,878.06
M-0127,2024-07,2333,66115.64,60,938.51
M-0127,2024-08,2413,67002.7,53,926.42
M-0127,2024-09,2115,57327.7,58,795.56
M-0127,2024-10,2775,68885.8,59,932.19
M-0127,2024-11,3424,90902.84,90,1305.95
M-0127,2024-12,3605,106982.28,106,1423.04
M-0127,2025-01,2372,66003.83,71,846.08
M-0127,2025-02,2790,78358.0,71,1109.19
M-0127,2025-03,2583,69263.66,68,985.8
M-0127,2025-04,2697,71770.3,81,956.04
M-0127,2025-05,2331,68350.97,56,972.27
M-0127,2025-06,2482,70990.51,56,1026.86
M-0127,2025-07,2593,73177.92,60,1016.14
M-0127,2025-08,2629,68949.13,63,942.64
M-0127,2025-09,2470,69292.64,54,957.63
M-0127,2025-10,2334,70551.78,62,994.9
M-0127,2025-11,3071,86875.41,68,1205.33
M-0127,2025-12,3938,109283.95,90,1512.8
M-0127,2026-01,2672,67833.73,78,957.69
M-0127,2026-02,2562,70979.93,68,935.67
M-0127,2026-03,2697,75598.06,77,1104.19
M-0127,2026-04,2765,72085.32,84,1028.05
M-0127,2026-05,2922,79304.83,82,1110.22
M-0127,2026-06,2560,72814.22,70,1011.46
M-0128,2025-06,213,53088.07,11,573.1
M-0128,2025-07,415,104535.5,8,1218.84
M-0128,2025-08,499,114019.16,22,1284.25
M-0128,2025-09,447,120398.39,16,1386.23
M-0128,2025-10,545,131578.59,24,1466.98
M-0128,2025-11,620,144757.07,25,1602.26
M-0128,2025-12,661,165220.07,21,1837.94
M-0128,2026-01,510,127551.28,17,1428.45
M-0128,2026-02,593,131629.14,20,1407.01
M-0128,2026-03,749,177198.0,31,1991.52
M-0128,2026-04,759,187282.22,17,2001.41
M-0128,2026-05,739,175551.02,22,1832.85
M-0128,2026-06,897,216446.98,22,2407.28
M-0129,2025-11,330,14277.38,19,272.48
M-0129,2025-12,626,28088.18,42,517.07
M-0129,2026-01,643,25240.21,26,494.57
M-0129,2026-02,819,31978.58,49,610.59
M-0129,2026-03,976,41599.67,38,772.33
M-0129,2026-04,1200,53690.48,43,1081.2
M-0129,2026-05,1186,47698.55,54,948.91
M-0129,2026-06,1140,45637.26,47,885.69
M-0130,2025-09,626,19612.39,15,265.13
M-0130,2025-10,1109,30708.32,29,413.13
M-0130,2025-11,1917,52403.15,37,743.48
M-0130,2025-12,3135,88049.64,75,1223.25
M-0130,2026-01,2039,56335.52,43,802.13
M-0130,2026-02,2981,85366.35,63,1179.02
M-0130,2026-03,2724,77128.61,71,1071.59
M-0130,2026-04,2614,79516.65,66,1052.58
M-0130,2026-05,2975,83013.34,58,1180.78
M-0130,2026-06,2932,81813.92,87,1132.91
M-0131,2024-01,1016,85897.91,11,1061.84
M-0131,2024-02,1026,87823.02,22,1018.67
M-0131,2024-03,904,78436.11,12,913.48
M-0131,2024-04,1037,89612.77,14,1039.86
M-0131,2024-05,1138,96692.58,18,1097.02
M-0131,2024-06,1100,92850.1,23,1074.88
M-0131,2024-07,930,77970.3,22,966.44
M-0131,2024-08,1046,92121.83,27,1121.63
M-0131,2024-09,1179,98142.75,23,1191.74
M-0131,2024-10,1072,94963.34,26,1206.88
M-0131,2024-11,1086,94583.76,29,1098.31
M-0131,2024-12,1158,94250.28,28,1124.4
M-0131,2025-01,1078,90952.0,12,1120.26
M-0131,2025-02,1130,101117.86,18,1197.05
M-0131,2025-03,1158,98728.34,20,1244.14
M-0131,2025-04,1124,92542.53,24,1021.71
M-0131,2025-05,1054,91899.72,23,1183.56
M-0131,2025-06,1203,101251.05,17,1273.04
M-0131,2025-07,1050,93613.87,26,1126.44
M-0131,2025-08,1158,87798.38,21,1107.49
M-0131,2025-09,1201,102924.52,18,1255.56
M-0131,2025-10,1292,107543.83,23,1277.83
M-0131,2025-11,1166,95777.28,27,1171.39
M-0131,2025-12,1402,102201.53,33,1237.69
M-0131,2026-01,1438,107806.19,17,1254.26
M-0131,2026-02,1179,103224.0,25,1217.94
M-0131,2026-03,1364,111298.01,28,1347.07
M-0131,2026-04,1145,100653.98,25,1241.75
M-0131,2026-05,1183,99664.43,26,1175.04
M-0131,2026-06,1381,115431.25,27,1352.86
M-0132,2025-01,385,7812.64,8,127.83
M-0132,2025-02,815,14595.73,17,231.23
M-0132,2025-03,1030,19775.97,28,316.65
M-0132,2025-04,1499,26758.11,48,436.16
M-0132,2025-05,1668,31688.27,39,514.47
M-0132,2025-06,2013,37991.98,41,625.69
M-0132,2025-07,2221,42988.06,44,702.39
M-0132,2025-08,2064,37148.56,52,573.45
M-0132,2025-09,2025,37796.84,44,615.51
M-0132,2025-10,2231,42278.25,53,693.06
M-0132,2025-11,2253,42141.54,63,699.48
M-0132,2025-12,3050,55629.9,67,865.4
M-0132,2026-01,1806,35922.81,31,569.19
M-0132,2026-02,2251,43160.17,52,699.55
M-0132,2026-03,1982,37921.17,41,597.44
M-0132,2026-04,2138,40058.28,49,660.91
M-0132,2026-05,2402,45286.63,60,721.7
M-0132,2026-06,2345,45634.93,60,723.76
M-0133,2024-06,135,11127.24,7,142.81
M-0133,2024-07,191,16317.78,5,207.39
M-0133,2024-08,323,26354.67,6,316.02
M-0133,2024-09,349,31968.51,6,391.49
M-0133,2024-10,457,39061.29,5,466.3
M-0133,2024-11,500,47923.22,5,559.71
M-0133,2024-12,456,39320.65,15,458.38
M-0133,2025-01,443,42514.11,7,501.99
M-0133,2025-02,591,52045.66,12,608.8
M-0133,2025-03,539,45940.34,16,567.68
M-0133,2025-04,629,48764.73,13,584.41
M-0133,2025-05,537,44217.18,10,535.63
M-0133,2025-06,451,41638.41,11,521.67
M-0133,2025-07,569,52380.36,22,642.22
M-0133,2025-08,570,46159.78,24,572.52
M-0133,2025-09,599,51346.65,14,647.99
M-0133,2025-10,578,47784.09,13,573.67
M-0133,2025-11,582,46437.14,14,553.14
M-0133,2025-12,543,49968.73,10,628.07
M-0133,2026-01,592,50234.99,14,607.77
M-0133,2026-02,562,47395.98,5,566.62
M-0133,2026-03,579,49278.64,7,570.5
M-0133,2026-04,638,52019.23,12,629.61
M-0133,2026-05,663,55346.67,13,682.14
M-0133,2026-06,602,49689.45,15,592.92
M-0134,2025-12,19,1561.45,0,18.28
M-0134,2026-01,36,2782.63,2,33.88
M-0134,2026-02,48,3940.51,1,45.43
M-0134,2026-03,57,4895.78,2,58.93
M-0134,2026-04,80,6214.6,0,72.09
M-0134,2026-05,89,7119.25,2,86.18
M-0134,2026-06,89,7400.33,5,83.46
M-0135,2024-01,1213,34910.66,35,485.1
M-0135,2024-02,1924,51103.42,44,747.61
M-0135,2024-03,1603,45253.32,28,638.88
M-0135,2024-04,1474,42082.93,43,588.96
M-0135,2024-05,1581,43119.08,46,605.33
M-0135,2024-06,1865,48518.27,49,675.51
M-0135,2024-07,1754,46061.49,46,679.54
M-0135,2024-08,1670,50216.46,49,684.9
M-0135,2024-09,1768,48279.78,38,682.95
M-0135,2024-10,1740,52168.48,31,714.72
M-0135,2024-11,2098,56654.62,54,787.11
M-0135,2024-12,2388,70745.91,53,1051.0
M-0135,2025-01,1530,44632.2,42,637.52
M-0135,2025-02,1944,49429.29,64,677.75
M-0135,2025-03,1823,47672.06,41,637.03
M-0135,2025-04,1772,48209.88,27,686.48
M-0135,2025-05,1661,47022.77,40,650.52
M-0135,2025-06,1899,53195.07,37,744.57
M-0135,2025-07,1783,50157.84,34,697.11
M-0135,2025-08,1845,54629.72,44,751.17
M-0135,2025-09,1756,50546.71,40,708.44
M-0135,2025-10,1952,55217.03,36,810.12
M-0135,2025-11,2056,62408.69,49,862.07
M-0135,2025-12,2555,76436.51,61,1061.43
M-0135,2026-01,1548,44332.52,44,623.68
M-0135,2026-02,1836,55132.96,42,767.69
M-0135,2026-03,1716,50169.07,35,701.42
M-0135,2026-04,1851,54835.21,41,730.03
M-0135,2026-05,2229,59219.79,53,825.37
M-0135,2026-06,2283,63818.6,72,917.52
M-0136,2024-04,205,18392.92,0,223.77
M-0136,2024-05,337,31149.06,8,376.41
M-0136,2024-06,451,40339.1,11,492.7
M-0136,2024-07,618,51746.75,12,631.44
M-0136,2024-08,826,69253.71,15,846.79
M-0136,2024-09,976,76588.39,18,948.89
M-0136,2024-10,880,74644.38,24,930.06
M-0136,2024-11,980,76117.47,19,926.15
M-0136,2024-12,971,83111.4,21,966.99
M-0136,2025-01,964,81515.71,33,991.55
M-0136,2025-02,1029,86796.99,21,1076.86
M-0136,2025-03,1004,81024.35,17,965.84
M-0136,2025-04,944,82611.1,15,944.63
M-0136,2025-05,1001,79730.09,13,983.58
M-0136,2025-06,916,77318.2,14,929.71
M-0136,2025-07,967,80594.37,14,1009.66
M-0136,2025-08,1036,83431.52,24,963.47
M-0136,2025-09,997,85872.98,21,1038.27
M-0136,2025-10,1055,86182.65,13,1022.51
M-0136,2025-11,1030,88373.81,25,1050.9
M-0136,2025-12,1014,88524.05,18,1065.58
M-0136,2026-01,1172,97858.26,17,1233.0
M-0136,2026-02,1081,95918.12,31,1154.48
M-0136,2026-03,1080,92601.23,17,1099.45
M-0136,2026-04,1034,97351.36,23,1162.69
M-0136,2026-05,856,81841.77,29,937.16
M-0136,2026-06,1239,95859.1,21,1163.0
M-0137,2024-01,1147,45039.59,65,838.45
M-0137,2024-02,1268,53082.24,48,981.69
M-0137,2024-03,1392,58486.03,60,1134.43
M-0137,2024-04,1462,55677.7,83,1026.05
M-0137,2024-05,1463,58412.32,57,1155.34
M-0137,2024-06,1413,58418.15,66,1125.97
M-0137,2024-07,1594,67583.22,87,1233.94
M-0137,2024-08,1515,64079.86,59,1213.97
M-0137,2024-09,1440,63513.04,67,1119.41
M-0137,2024-10,1602,67194.29,46,1216.38
M-0137,2024-11,2075,86501.0,92,1682.53
M-0137,2024-12,2280,91511.19,128,1680.5
M-0137,2025-01,1221,50627.54,54,954.33
M-0137,2025-02,1555,65234.12,60,1234.29
M-0137,2025-03,1732,66414.18,89,1239.44
M-0137,2025-04,1792,69908.35,74,1357.53
M-0137,2025-05,1264,56550.25,63,1066.99
M-0137,2025-06,1550,64957.44,90,1216.67
M-0137,2025-07,1727,69650.88,61,1330.29
M-0137,2025-08,1626,65753.66,60,1247.63
M-0137,2025-09,1360,61846.4,66,1151.45
M-0137,2025-10,1397,62674.56,62,1230.31
M-0137,2025-11,1995,85398.22,95,1587.78
M-0137,2025-12,2542,101117.98,95,1964.23
M-0137,2026-01,1406,62114.88,74,1190.4
M-0137,2026-02,1662,73567.04,56,1374.4
M-0137,2026-03,1549,69592.2,50,1363.85
M-0137,2026-04,1869,68910.28,122,1279.37
M-0137,2026-05,1580,70155.71,99,1302.36
M-0137,2026-06,1383,58068.37,169,1050.98
M-0138,2024-10,667,26559.92,26,482.15
M-0138,2024-11,1380,55766.49,58,1078.65
M-0138,2024-12,2174,93468.52,116,1783.32
M-0138,2025-01,1688,67377.85,85,1296.88
M-0138,2025-02,2022,91755.17,81,1757.38
M-0138,2025-03,2836,106993.12,155,1936.08
M-0138,2025-04,2575,104167.01,118,1889.52
M-0138,2025-05,2607,107547.91,100,2001.09
M-0138,2025-06,2943,122875.06,110,2325.21
M-0138,2025-07,2761,105909.69,121,2047.2
M-0138,2025-08,2848,123214.72,110,2297.6
M-0138,2025-09,2586,114967.75,120,2162.43
M-0138,2025-10,2744,124485.55,136,2318.83
M-0138,2025-11,3307,146708.94,148,2773.04
M-0138,2025-12,4096,176544.05,184,3264.91
M-0138,2026-01,2341,98909.3,107,1860.9
M-0138,2026-02,3085,126324.42,147,2240.6
M-0138,2026-03,3359,134311.32,176,2636.2
M-0138,2026-04,2947,117522.54,148,2220.25
M-0138,2026-05,2939,129338.93,117,2440.95
M-0138,2026-06,2879,125129.26,104,2263.33
M-0139,2026-04,524,42132.06,10,512.47
M-0139,2026-05,896,78780.42,22,957.95
M-0139,2026-06,1237,99072.26,29,1199.86
M-0140,2025-10,564,10827.33,10,174.0
M-0140,2025-11,872,17005.93,20,260.92
M-0140,2025-12,1752,32861.08,37,516.46
M-0140,2026-01,1272,25133.7,15,389.26
M-0140,2026-02,2323,42564.68,51,679.56
M-0140,2026-03,2494,45016.35,38,701.8
M-0140,2026-04,2170,40035.35,59,634.16
M-0140,2026-05,2336,43899.33,51,729.78
M-0140,2026-06,2493,47924.77,55,764.03
M-0141,2024-07,189,5369.04,4,72.35
M-0141,2024-08,276,7976.43,8,110.89
M-0141,2024-09,403,11469.02,8,166.07
M-0141,2024-10,528,14031.19,15,194.37
M-0141,2024-11,872,23178.47,24,332.09
M-0141,2024-12,1064,29496.09,29,413.38
M-0141,2025-01,669,18831.13,24,261.68
M-0141,2025-02,834,22253.33,26,316.74
M-0141,2025-03,689,19012.39,17,265.03
M-0141,2025-04,760,21485.9,29,297.56
M-0141,2025-05,773,20499.18,11,277.93
M-0141,2025-06,872,24196.68,20,334.09
M-0141,2025-07,759,21945.68,14,329.07
M-0141,2025-08,843,23297.52,26,327.46
M-0141,2025-09,818,23882.52,31,340.34
M-0141,2025-10,816,21978.2,32,313.0
M-0141,2025-11,990,27387.14,23,397.93
M-0141,2025-12,1164,33915.66,39,475.2
M-0141,2026-01,666,19339.59,17,278.27
M-0141,2026-02,874,22705.3,16,313.19
M-0141,2026-03,858,23983.29,24,324.39
M-0141,2026-04,888,23693.7,29,331.05
M-0141,2026-05,853,26110.46,15,355.66
M-0141,2026-06,851,24466.48,18,347.05
M-0142,2025-02,1316,32632.3,41,466.98
M-0142,2025-03,1684,48558.04,28,680.3
M-0142,2025-04,2919,74350.0,74,1041.41
M-0142,2025-05,3370,97574.19,85,1342.76
M-0142,2025-06,3648,103203.09,77,1390.43
M-0142,2025-07,4692,123362.99,129,1789.49
M-0142,2025-08,4921,127891.94,142,1765.0
M-0142,2025-09,4603,129003.56,117,1851.06
M-0142,2025-10,4688,129140.27,118,1819.32
M-0142,2025-11,5513,153551.68,161,2143.89
M-0142,2025-12,6723,208694.31,134,2989.69
M-0142,2026-01,4117,123672.85,104,1750.71
M-0142,2026-02,4555,137767.12,128,1915.25
M-0142,2026-03,4984,134822.73,106,1830.74
M-0142,2026-04,4079,124058.4,115,1521.42
M-0142,2026-05,4661,129015.19,117,1887.58
M-0142,2026-06,5369,147932.98,129,2164.19
M-0143,2024-01,1123,32674.51,19,466.68
M-0143,2024-02,1234,34024.67,28,477.17
M-0143,2024-03,1189,35606.91,31,505.41
M-0143,2024-04,1313,35195.82,24,479.74
M-0143,2024-05,1143,31261.98,22,438.7
M-0143,2024-06,1407,38430.16,41,525.48
M-0143,2024-07,1299,38779.86,40,582.28
M-0143,2024-08,1140,33301.54,37,480.58
M-0143,2024-09,1565,39838.23,37,578.72
M-0143,2024-10,1305,36308.87,40,481.36
M-0143,2024-11,1939,52202.44,81,727.58
M-0143,2024-12,2077,62912.93,50,868.95
M-0143,2025-01,1134,32927.88,28,453.04
M-0143,2025-02,1370,42118.94,26,559.66
M-0143,2025-03,1390,41821.39,22,565.34
M-0143,2025-04,1340,39173.9,39,537.11
M-0143,2025-05,1544,42912.26,41,598.95
M-0143,2025-06,1548,44270.86,33,633.92
M-0143,2025-07,1402,39213.37,24,555.06
M-0143,2025-08,1427,39665.82,31,564.9
M-0143,2025-09,1627,45203.52,35,605.79
M-0143,2025-10,1504,42567.93,34,632.05
M-0143,2025-11,1983,55053.74,42,790.27
M-0143,2025-12,2296,64696.01,54,910.12
M-0143,2026-01,1310,37511.62,43,528.58
M-0143,2026-02,1561,42507.13,28,581.98
M-0143,2026-03,1638,44566.65,40,623.1
M-0143,2026-04,1653,46396.38,42,610.09
M-0143,2026-05,1586,45379.5,42,617.87
M-0143,2026-06,1574,43857.63,40,596.59
M-0144,2024-01,725,20627.52,21,281.74
M-0144,2024-02,881,23733.34,20,324.64
M-0144,2024-03,873,23555.86,29,325.85
M-0144,2024-04,1000,26413.49,27,354.94
M-0144,2024-05,992,26478.81,29,366.64
M-0144,2024-06,859,22607.35,23,321.25
M-0144,2024-07,894,24766.07,19,337.25
M-0144,2024-08,912,25776.13,18,358.74
M-0144,2024-09,1019,26001.42,22,353.51
M-0144,2024-10,936,27139.27,20,363.69
M-0144,2024-11,1107,32111.11,18,467.17
M-0144,2024-12,1195,35057.54,39,515.13
M-0144,2025-01,791,20681.1,16,291.03
M-0144,2025-02,969,27087.71,26,383.4
M-0144,2025-03,925,27374.7,21,387.33
M-0144,2025-04,1015,28376.4,19,396.91
M-0144,2025-05,950,26013.71,23,363.04
M-0144,2025-06,999,26762.57,24,356.86
M-0144,2025-07,1062,29047.38,18,417.15
M-0144,2025-08,980,26490.04,23,379.07
M-0144,2025-09,1063,29215.09,20,386.69
M-0144,2025-10,1011,29029.1,20,408.52
M-0144,2025-11,1320,36005.85,46,497.47
M-0144,2025-12,1544,40038.25,38,580.35
M-0144,2026-01,910,25068.1,22,351.03
M-0144,2026-02,1021,29938.44,29,429.3
M-0144,2026-03,1024,28086.69,30,391.82
M-0144,2026-04,1072,30314.51,34,438.42
M-0144,2026-05,1049,28843.62,27,404.02
M-0144,2026-06,1060,31835.86,30,429.01
M-0145,2025-05,42,9351.34,0,101.34
M-0145,2025-06,88,21160.94,0,227.63
M-0145,2025-07,136,30072.55,5,363.67
M-0145,2025-08,148,36884.79,4,406.88
M-0145,2025-09,146,33910.79,4,369.97
M-0145,2025-10,147,37082.38,9,420.29
M-0145,2025-11,168,40915.18,5,458.87
M-0145,2025-12,146,38053.9,3,399.5
M-0145,2026-01,117,27609.24,3,312.89
M-0145,2026-02,123,28710.31,6,314.74
M-0145,2026-03,143,37643.43,2,397.4
M-0145,2026-04,155,40914.08,7,432.99
M-0145,2026-05,157,39225.93,6,435.41
M-0145,2026-06,234,57038.56,5,608.04
M-0146,2026-02,262,7808.6,6,115.33
M-0146,2026-03,479,12728.03,15,174.3
M-0146,2026-04,741,18904.85,9,265.92
M-0146,2026-05,658,18178.24,15,240.37
M-0146,2026-06,897,26072.85,23,362.13
M-0147,2026-04,485,13313.46,20,190.84
M-0147,2026-05,770,22285.63,15,326.06
M-0147,2026-06,1197,34695.86,28,494.59
M-0148,2024-11,151,6364.59,2,119.06
M-0148,2024-12,308,12558.11,9,239.31
M-0148,2025-01,228,9583.54,9,177.95
M-0148,2025-02,316,13858.95,12,264.41
M-0148,2025-03,487,19047.68,28,375.74
M-0148,2025-04,482,22490.82,22,418.69
M-0148,2025-05,474,20334.4,28,361.85
M-0148,2025-06,484,21075.71,28,414.78
M-0148,2025-07,528,20462.1,24,397.8
M-0148,2025-08,491,20512.2,20,373.68
M-0148,2025-09,493,20970.88,20,410.46
M-0148,2025-10,551,23654.04,19,455.43
M-0148,2025-11,611,25977.72,29,509.23
M-0148,2025-12,697,29807.76,45,578.07
M-0148,2026-01,383,17190.5,27,308.32
M-0148,2026-02,421,19752.1,43,386.54
M-0148,2026-03,348,14781.9,49,286.09
M-0148,2026-04,287,11978.03,47,230.38
M-0149,2026-05,139,4027.88,3,56.96
M-0149,2026-06,235,6899.7,5,97.11
M-0150,2024-02,666,12582.77,21,198.02
M-0150,2024-03,1185,21615.94,20,350.64
M-0150,2024-04,1619,30240.45,42,483.06
M-0150,2024-05,2077,41161.22,45,690.92
M-0150,2024-06,2486,47651.69,59,737.39
M-0150,2024-07,3404,66078.32,71,1022.89
M-0150,2024-08,3392,65081.51,81,1050.36
M-0150,2024-09,3055,59495.19,77,941.63
M-0150,2024-10,3283,59504.77,78,948.8
M-0150,2024-11,2894,60811.79,60,953.38
M-0150,2024-12,4589,81964.34,102,1356.9
M-0150,2025-01,2556,51148.37,61,814.03
M-0150,2025-02,3056,53809.09,69,870.06
M-0150,2025-03,3110,60811.95,73,1034.87
M-0150,2025-04,3159,56168.99,75,867.14
M-0150,2025-05,2888,56786.59,84,927.15
M-0150,2025-06,3162,55990.28,56,868.95
M-0150,2025-07,4006,71579.54,91,1172.22
M-0150,2025-08,3703,70315.88,109,1117.88
M-0150,2025-09,2791,54796.2,126,907.04
M-0150,2025-10,2806,52379.51,121,847.73
M-0150,2025-11,2503,41419.4,113,657.02
M-0150,2025-12,2622,46796.29,172,784.2
M-0151,2025-05,312,8565.42,17,122.32
M-0151,2025-06,533,14688.51,12,205.41
M-0151,2025-07,693,19742.4,22,288.11
M-0151,2025-08,1092,27368.56,24,377.51
M-0151,2025-09,1135,31205.24,21,428.74
M-0151,2025-10,1387,37520.62,42,494.21
M-0151,2025-11,1744,45032.34,46,632.24
M-0151,2025-12,1899,53226.04,52,759.91
M-0151,2026-01,1037,29734.49,20,421.83
M-0151,2026-02,1465,39393.34,47,554.18
M-0151,2026-03,1295,37627.11,20,554.84
M-0151,2026-04,1303,38835.15,31,553.86
M-0151,2026-05,1543,42407.43,27,604.08
M-0151,2026-06,1529,39134.66,39,547.32
M-0152,2025-10,485,8740.33,16,138.54
M-0152,2025-11,780,15180.89,20,246.3
M-0152,2025-12,1469,27229.89,32,448.38
M-0152,2026-01,1213,21760.35,26,361.38
M-0152,2026-02,1625,32637.97,34,525.77
M-0152,2026-03,1924,38302.09,46,662.45
M-0152,2026-04,2224,40753.26,46,626.06
M-0152,2026-05,2241,39895.04,40,627.66
M-0152,2026-06,2060,40590.44,42,626.99
M-0153,2025-11,313,12592.31,11,233.62
M-0153,2025-12,505,22447.71,26,418.86
M-0153,2026-01,433,17542.88,27,325.7
M-0153,2026-02,617,26203.94,32,485.14
M-0153,2026-03,762,30943.03,40,556.64
M-0153,2026-04,899,38624.09,34,752.67
M-0153,2026-05,862,37420.48,35,716.83
M-0153,2026-06,954,39126.93,46,784.06
M-0154,2024-01,1602,67198.51,60,1353.83
M-0154,2024-02,2240,91896.82,105,1825.71
M-0154,2024-03,2250,89648.2,100,1710.31
M-0154,2024-04,2139,85633.45,97,1699.75
M-0154,2024-05,2021,91383.27,68,1696.35
M-0154,2024-06,2172,96758.91,103,1841.15
M-0154,2024-07,2146,86987.03,95,1649.75
M-0154,2024-08,2302,91771.14,81,1727.37
M-0154,2024-09,2062,88175.17,79,1635.47
M-0154,2024-10,1983,85387.42,83,1574.86
M-0154,2024-11,2879,115600.61,102,2217.24
M-0154,2024-12,3060,127988.2,129,2453.08
M-0154,2025-01,2010,84211.99,70,1713.09
M-0154,2025-02,1990,82028.47,81,1561.54
M-0154,2025-03,2138,93149.7,96,1748.19
M-0154,2025-04,2340,96406.74,115,1765.79
M-0154,2025-05,2379,104731.43,126,2037.02
M-0154,2025-06,2438,104759.85,85,1931.23
M-0154,2025-07,2327,98875.41,108,1914.19
M-0154,2025-08,2302,97397.78,106,1869.41
M-0154,2025-09,2127,94174.65,115,1857.1
M-0154,2025-10,2458,103646.48,130,2080.76
M-0154,2025-11,2650,122953.43,85,2294.25
M-0154,2025-12,3147,138602.75,161,2594.92
M-0154,2026-01,2311,83614.97,111,1564.43
M-0154,2026-02,2575,103028.11,101,1933.65
M-0154,2026-03,2491,105220.21,121,1972.32
M-0154,2026-04,2439,97292.4,116,1891.99
M-0154,2026-05,2659,110260.55,154,2076.62
M-0154,2026-06,2572,105401.56,109,2004.43
M-0155,2024-01,918,74389.99,20,884.28
M-0155,2024-02,838,70913.33,15,837.03
M-0155,2024-03,830,68388.25,14,811.42
M-0155,2024-04,844,70287.43,15,831.88
M-0155,2024-05,694,64086.3,11,808.68
M-0155,2024-06,884,71581.68,24,832.26
M-0155,2024-07,906,72337.82,22,866.64
M-0155,2024-08,860,69932.9,9,874.24
M-0155,2024-09,935,79126.43,16,980.82
M-0155,2024-10,831,70731.27,26,846.88
M-0155,2024-11,845,72411.0,25,871.71
M-0155,2024-12,1054,82196.19,16,1004.63
M-0155,2025-01,826,74159.55,19,860.25
M-0155,2025-02,939,82603.35,24,1082.66
M-0155,2025-03,1006,74556.29,26,915.89
M-0155,2025-04,829,70839.34,12,880.31
M-0155,2025-05,954,75427.35,24,889.81
M-0155,2025-06,1020,85304.92,29,997.16
M-0155,2025-07,1058,86073.17,24,1067.84
M-0155,2025-08,1019,80143.12,14,992.0
M-0155,2025-09,1161,82737.46,22,997.69
M-0155,2025-10,957,82326.8,16,968.55
M-0155,2025-11,931,76303.73,18,953.68
M-0155,2025-12,1056,82904.23,16,1024.15
M-0155,2026-01,1027,86554.97,11,1051.05
M-0155,2026-02,887,82805.93,7,989.06
M-0155,2026-03,1020,92334.56,16,1137.53
M-0155,2026-04,960,84030.26,24,1023.91
M-0155,2026-05,962,88796.37,15,1058.33
M-0155,2026-06,1044,85490.55,12,1032.14
M-0156,2024-01,4438,174761.76,194,3419.13
M-0156,2024-02,4242,189625.0,162,3748.57
M-0156,2024-03,6072,228722.6,296,4310.86
M-0156,2024-04,4724,191534.66,263,3705.94
M-0156,2024-05,5147,218558.12,217,4276.95
M-0156,2024-06,5030,206890.91,222,3717.89
M-0156,2024-07,5285,222793.7,265,4192.08
M-0156,2024-08,4661,197525.52,150,3681.01
M-0156,2024-09,5301,216541.56,212,4228.74
M-0156,2024-10,4890,208889.48,243,3871.77
M-0156,2024-11,7256,299534.88,324,5731.99
M-0156,2024-12,7531,329449.42,369,6474.3
M-0156,2025-01,4442,191828.58,178,3704.41
M-0156,2025-02,5272,218472.38,192,4000.14
M-0156,2025-03,6024,254745.03,275,4973.41
M-0156,2025-04,5534,218462.58,270,4123.47
M-0156,2025-05,6551,256144.95,332,4831.62
M-0156,2025-06,6517,247962.44,285,4787.75
M-0156,2025-07,5862,249028.41,278,4716.38
M-0156,2025-08,5315,233527.89,219,4223.27
M-0156,2025-09,6254,258105.81,287,5151.4
M-0156,2025-10,6148,259934.12,259,4881.59
M-0156,2025-11,7539,322774.53,262,5653.76
M-0156,2025-12,8972,371712.51,429,7247.94
M-0156,2026-01,5194,222896.22,265,4147.39
M-0156,2026-02,5461,236185.87,321,4365.45
M-0156,2026-03,6697,264771.16,341,5242.26
M-0156,2026-04,5805,256337.3,178,4700.09
M-0156,2026-05,6459,276729.41,287,5389.36
M-0156,2026-06,6862,287063.51,296,5406.37
M-0157,2024-01,215,49773.18,4,540.09
M-0157,2024-02,208,54839.35,4,586.2
M-0157,2024-03,378,82979.5,13,920.35
M-0157,2024-04,340,76534.97,16,838.69
M-0157,2024-05,359,83360.13,7,858.56
M-0157,2024-06,508,120149.93,18,1344.09
M-0157,2024-07,555,122194.21,21,1311.65
M-0157,2024-08,447,108622.33,15,1189.3
M-0157,2024-09,299,75182.12,15,841.87
M-0157,2024-10,353,85506.56,9,957.06
M-0157,2024-11,379,91110.9,15,969.75
M-0157,2024-12,339,84493.82,15,892.28
M-0157,2025-01,240,65106.28,7,739.77
M-0157,2025-02,278,64415.98,14,708.9
